Title,Publish Date,Duration,Tags,Category,Guest Name,View Counts,Like Counts,Count Date
Joe Rogan Experience #1080 - David Goggins,2018-02-19T22:53:57Z,6863.0,"['Joe Rogan Experience', 'podcast', 'JRE #1080', 'Joe Rogan', 'David Goggins', 'ultra marathon', 'endurance', 'pull ups', '1080', 'JRE', 'Navy SEAL', 'running', 'jogging', 'marathon', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'Deathsquad', 'Freak Party']",22,David Goggins,14671685,327918,2018-02-19T22:53:57Z
Jim Breuer's Colonization Moment - JRE Toon,2018-02-17T19:42:23Z,96.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'MMA', 'comedy', 'stand', 'up', 'funny', 'Freak', 'Party', 'Jim Breuer', 'Joe Rogan', 'JRE Toon']",22,JRE Toon,1001462,18671,2018-02-17T19:42:23Z
Joe Rogan Experience #1079 - Tony Hinchcliffe,2018-02-16T00:02:59Z,10831.0,"['Joe Rogan Experience', 'JRE #1079', '1079', 'Tony Hinchcliffe', 'Kill Tony', 'comedy', 'comedian', 'funny']",22,Tony Hinchcliffe,1354780,9156,2018-02-16T00:02:59Z
JRE MMA Show #15 with Brendan Schaub,2018-02-14T03:11:50Z,10218.0,"['Joe Rogan Experience', 'podcast', 'Joe Rogan', 'Brendan Schaub', 'JRE #1078', '1078', 'MMA', 'JRE MMA Show', 'UFC', 'Ultimate Fighting Championship', 'boxing', 'Mayweather', 'McGregor', 'Cormier', 'Jones', 'Miocic']",22,,1552236,13689,2018-02-14T03:11:50Z
Joe Rogan Experience #1078 - Jimmy Dore,2018-02-14T02:21:00Z,10239.0,"['Joe Rogan Experience', 'podcast', 'JRE #1078', '1078', 'Joe Rogan', 'Jimmy Dore', 'stand up', 'comedy', 'comedian', 'jokes', 'funny', 'laugh', 'Deathsquad', 'Freak Party']",22,Jimmy Dore,2996699,37983,2018-02-14T02:21:00Z
Joe Rogan Experience #1077 - Johann Hari,2018-02-12T23:32:21Z,9145.0,"['Joe Rogan Experience', 'podcast', 'JRE #1077', '1077', 'Joe Rogan', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'laugh', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Johann Hari', 'TED Talk', 'depression', 'Lost Connections']",22,Johann Hari,1208533,17101,2018-02-12T23:32:21Z
Joe Rogan Experience #1076 - Phil Demers,2018-02-09T22:07:30Z,4676.0,"['Joe Rogan Experience', 'podcast', 'JRE #1076', 'Joe Rogan', 'Phil Demers', 'Smooshi', 'walrus', 'Marineland', 'SeaWorld', 'mma', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'comedians', 'jokes', 'joke', 'funny', 'laugh']",22,Phil Demers,878084,12316,2018-02-09T22:07:30Z
Joe Rogan Experience #1075 - Duncan Trussell,2018-02-09T01:34:42Z,12498.0,"['Joe Rogan Experience', 'podcast', 'JRE #1075', '1075', 'Joe Rogan', 'Duncan Trussell', 'Family Hour', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'laugh', 'DTFH', 'mma', 'UFC', 'Ultimate Fighting Championship']",22,Duncan Trussell,3270067,31636,2018-02-09T01:34:42Z
JRE MMA Show #14 with Matt Brown,2018-02-08T00:22:14Z,10419.0,"['Joe Rogan Experience', 'podcast', 'JRE MMA Show', 'Matt Brown', 'The Immortal', 'Joe Rogan', 'UFC', 'mma', 'Ultimate Fighting Championship', 'JRE MMA Show #14', 'comedy', 'comedian', 'comedians', 'jokes', 'stand up', 'funny', 'fighting', 'muy thai', 'jiu jitsu', 'boxing', 'wrestling']",22,,987394,11885,2018-02-08T00:22:14Z
Joe Rogan Experience #1074 - Cameron Hanes,2018-02-07T00:28:07Z,9370.0,"['Joe Rogan Experience', 'podcast', 'JRE #1074', '1074', 'Joe Rogan', 'Cam Hanes', 'Cameron Hanes', 'Deathsquad', 'UFC', 'Ultimate Fighting Championship', 'mma', 'hunting', 'archery', 'bow hunting', 'bow arrow', 'comedy', 'comedian', 'stand up', 'funny', 'jokes']",22,Cameron Hanes,799377,7938,2018-02-07T00:28:07Z
Joe Rogan Experience #1073 - Steven Pinker,2018-02-04T20:44:53Z,7990.0,"['Joe Rogan Experience', 'podcast', 'JRE #1073', '1073', 'Joe Rogan', 'Steven Pinker', 'JRE', 'mma', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'jokes', 'funny', 'stand up', 'psychology', 'social science']",22,Steven Pinker,3533393,35598,2018-02-04T20:44:53Z
Joe Rogan Experience #1072 - Joey Diaz,2018-02-02T02:17:37Z,11195.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'MMA', 'comedy', 'stand', 'up', 'funny', 'Freak', 'Party', 'Joey Diaz', ""Church of What's Happening Now"", 'JRE #1072', '1072', 'Mad Flavor']",22,Joey Diaz,3798572,34630,2018-02-02T02:17:37Z
Joe Rogan Experience #1071 - Steven Crowder & NotGay Jared,2018-01-31T01:02:30Z,8873.0,"['Joe Rogan Experience', 'podcast', 'JRE #1071', '1071', 'Steven Crowder', 'NotGay Jared', 'Joe Rogan', 'mma', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'comedians', 'jokes', 'funny', 'stand up', 'Louder with Crowder']",22,Steven Crowder & NotGay Jared,5013757,73219,2018-01-31T01:02:30Z
Joe Rogan Experience #1070 - Jordan Peterson,2018-01-30T21:49:55Z,8933.0,"['Joe Rogan Experience', 'JRE #1070', 'podcast', 'Jordan Peterson', 'Joe Rogan', 'JRE', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'laugh', 'UFC', 'mma', 'Ultimate Fighting Championship']",22,Jordan Peterson,39682328,478081,2018-01-30T21:49:55Z
Joe Rogan Experience #1069 - Ben Greenfield,2018-01-30T01:08:32Z,8687.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'MMA', 'comedy', 'stand', 'up', 'funny', 'Freak', 'Party', 'Ben Greenfield', 'fitness', 'health', 'Joe Rogan']",22,Ben Greenfield,947180,7821,2018-01-30T01:08:32Z
Joe Rogan Experience #1068 - Michael Shermer,2018-01-24T22:17:26Z,8518.0,"['Joe Rogan Experience', 'JRE #1068', '1068', 'JRE', 'Joe Rogan', 'Michael Shermer', 'Skeptic', 'UFC', 'mma', 'comedy', 'comedian', 'jokes', 'stand up', 'future', 'AI', 'funny', 'Ultimate Fighting Championship']",22,Michael Shermer,2189423,14108,2018-01-24T22:17:26Z
JRE MMA Show #13 with Rose Namajunas & Pat Barry,2018-01-24T01:13:18Z,5936.0,"['Joe Rogan Experience', 'podcast', 'JRE MMA Show', '#13', 'Rose Namajunas', 'Joe Rogan', 'UFC', 'mma', 'Ultimate Fighting Championship', 'fighting', 'comedy', 'comedian', 'jokes', 'funny', 'stand up', 'Pat Barry']",22,,1300781,18011,2018-01-24T01:13:18Z
Joe Rogan Experience #1067 - Whitney Cummings,2018-01-24T00:46:30Z,8930.0,"['Joe Rogan Experience', 'podcast', 'JRE #1067', '1067', 'Joe Rogan', 'Whitney', 'Whitney Cummings', 'comedy', 'comedian', 'joke', 'jokes', 'funny', 'stand up', 'comedians', 'UFC', 'MMA', 'Ultimate Fighiting Championship']",22,Whitney Cummings,937128,10712,2018-01-24T00:46:30Z
Joey Diaz's Changing Flavors Moment - JRE Toons,2018-01-23T02:54:08Z,113.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'MMA', 'comedy', 'stand', 'up', 'funny', 'Freak', 'Party', 'JRE Toons', 'Toon', 'Joey Diaz', 'Tom Segura', 'Joe Rogan', 'JRE #1000', 'Changing Flavors']",22,JRE Toons,2455761,46834,2018-01-23T02:54:08Z
JRE MMA Show #12 with Ben Askren,2018-01-22T22:25:58Z,8164.0,"['Joe Rogan Experience', 'podcast', 'JRE MMA Show', 'Ben Askren', 'mma', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'comedians', 'jokes', 'funny', 'fighting', 'One FC', 'Bellator', 'Khabib', 'Conor McGregor']",22,,4478120,22956,2018-01-22T22:25:58Z
Joe Rogan Experience #1066 - Mel Gibson & Dr. Neil Riordan,2018-01-18T01:31:31Z,3681.0,"['Joe Rogan Experience', 'Joe Rogan', 'JRE #1066', '1066', 'Dr. Neil Riordan', 'Mel Gibson', 'mma', 'UFC', 'comedy', 'comedian', 'comedians', 'jokes', 'stand up', 'funny', 'stem cells', 'shot', 'IV', 'stem', 'heal', 'therapy', 'medicine', 'treatment']",22,Mel Gibson & Dr. Neil Riordan,3627445,56069,2018-01-18T01:31:31Z
Joe Rogan Experience #1065 - Danica Patrick,2018-01-17T00:06:41Z,8068.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'MMA', 'comedy', 'stand', 'up', 'funny', 'Freak', 'Party', 'Danica Patrick', 'Joe Rogan', 'JRE #1065', '1065', 'racing', 'NASCAR', 'Indy Car', 'Indy 500', 'Daytona 500', 'Ultimate Fighting Championship']",22,Danica Patrick,1512947,16854,2018-01-17T00:06:41Z
Joe Rogan Experience #1064 - Eddie Huang & Jessica Rosenworcel,2018-01-15T22:53:16Z,5109.0,"['Joe Rogan Experience', 'podcast', 'JRE #1064', '1064', 'Eddie Huang', 'Jessica Rosenworcel', 'Joe Rogan', 'MMA', 'UFC', 'FCC', 'Net Neutrality', 'Ultimate Fighting Championship', 'comedian', 'comedians', 'jokes', 'joke', 'funny', 'stand up', 'comedy', 'Viceland']",22,Eddie Huang & Jessica Rosenworcel,666671,7980,2018-01-15T22:53:16Z
JRE MMA Show #11 with John Danaher,2018-01-15T22:35:52Z,9517.0,"['Joe Rogan Experience', 'podcast', 'JRE MMA Show', 'MMA SHow #11', 'John Danaher', 'Joe Rogan', 'jiu-jitsu', 'Matt Serra', 'UFC', 'mma', 'Ultimate Fighting Championship', 'GSP', 'Georges St. Pierre', 'comedy', 'comedian', 'jokes', 'funny', 'laugh', 'Black Belt', 'BJJ', 'Brazilian']",22,,2343212,29331,2018-01-15T22:35:52Z
"Joe Rogan Experience - Fight Companion - January 14, 2018",2018-01-15T07:26:56Z,10569.0,"['Joe Rogan Experience', 'Fight Companion', 'January 14', '2018', 'UFC', 'Joe Rogan', 'Ultimate Fighting Chamionship', 'Stephens vs Choi', 'Paige Van Zant', 'Jessica Rose Clark', 'Eddie Bravo', 'Bryan Callen', 'Jimmy Smith', 'comedy', 'comedian', 'comedians', 'jokes', 'joke', 'funny', 'stand up', 'laugh', 'mma', 'fighting']",22,"January 14, 2018",985430,10023,2018-01-15T07:26:56Z
JRE MMA Show #10 with Tyron Woodley,2018-01-12T02:30:58Z,5674.0,"['Joe Rogan Experience', 'Joe Rogan', 'podcast', 'JRE', 'MMA', 'JRE MMA Show', '#10', 'Tyron Woodley', 'Welterweight', 'champion', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'fighting', 'Wonderboy thompson', 'Conor McGregor']",22,,1136847,14369,2018-01-12T02:30:58Z
Joe Rogan Experience #1063 - Tom Segura,2018-01-12T02:17:20Z,9830.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan', 'Tom Segura', 'JRE #1063', '1063', 'Disgraceful', 'Netflix', 'special', 'Janurary 12', 'YMH', ""Your Mom's House""]",22,Tom Segura,3346635,24441,2018-01-12T02:17:20Z
Joe Rogan Experience #1062 - Dan Harris & Jeff Warren,2018-01-10T22:38:05Z,9027.0,"['Joe Rogan Experience', 'podcast', 'JRE #1062', '1062', 'mma', 'UFC', 'Ultimate Fighting Championship', 'mediation', 'meditate', 'mindfulness', 'Dan Harris', 'Jeff Warren', 'Joe Rogan', 'JRE', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'Good Morning America', 'Nightline']",22,Dan Harris & Jeff Warren,751967,7761,2018-01-10T22:38:05Z
Joe Rogan Experience #1061 - Tom Papa,2018-01-10T00:37:21Z,11122.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Tom Papa', 'Joe Rogan', 'JRE #1061', '1061']",22,Tom Papa,755572,5931,2018-01-10T00:37:21Z
Joe Rogan Experience #1060 - Remi Warren,2018-01-05T01:12:35Z,9156.0,"['Joe Rogan Experience', 'podcast', 'JRE #1060', 'Remi Warren', 'Apex Preedator', 'Outdoors', 'Solo Hunter', 'Joe Rogan', 'mma', 'UFC', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'jokes', 'funny', 'stand up', 'hunting', 'bow', 'arrow', 'archery', 'bow hunting']",22,Remi Warren,1497474,12872,2018-01-05T01:12:35Z
JRE MMA Show #9 with Jeff Novitzky,2018-01-03T22:39:56Z,8351.0,"['Joe Rogan Experience', 'podcast', 'JRE MMA Show', 'MMA Show #9', 'Joe Rogan', 'UFC', 'mma', 'Ultimate Fighting Championship', 'Jeff Novitzky', 'USADA', 'WADA', 'anti-doping', 'antidoping', 'drugs', 'steroids', 'cheating', 'weight cutting']",22,,857789,8392,2018-01-03T22:39:56Z
JRE MMA Show #8 with Jimmy Smith,2018-01-03T02:24:52Z,7646.0,"['Joe Rogan Exxperience', 'JRE', 'MMA', 'UFC', 'Bellator', '#8', 'Joe Rogan', 'Jimmy Smith', 'comedy', 'comedian', 'jokes', 'deathsquad', 'freak party', 'funny', 'boxing', 'kickboxing', 'martial arts', 'UFC 219']",22,,798648,8515,2018-01-03T02:24:52Z
Joe Rogan Experience #1059 - Brian Redban,2018-01-02T23:58:39Z,10520.0,"['Joe Rogan Experience', '#1059', '1059', 'Joe Rogan', 'Brian Redban', 'comdian', 'comedy', 'jokes', 'stand upfunny', 'Deathsquad', 'Freak Party', 'mma', 'UFC']",22,Brian Redban,1210347,11771,2018-01-02T23:58:39Z
Joe Rogan Experience - 2017 Year in Review,2017-12-31T10:19:33Z,2670.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan', 'Year in Review', '2017', 'Eddie Bravo', 'Brendan Schaub', 'Bryan Callen', 'JRE #911', 'JRE #1000', 'Tom Segura', 'bert Kreischer', 'Joey Diaz']",22,2017 Year in Review,933899,17071,2017-12-31T10:19:33Z
Joe Rogan Experience #1058 - Nina Teicholz,2017-12-29T00:11:22Z,4699.0,"['Joe Rogan Experience', 'podcast', 'JRE #1058', '1058', 'Joe Rogan', 'Nina Teicholz', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'health', 'diet', 'meat', 'vegan', 'vegetarian', 'What the Health', 'Big Fat Surprise', 'Freak Party', 'Deathsquad']",22,Nina Teicholz,816678,10093,2017-12-29T00:11:22Z
Joe Rogan Experience #1057 - Eddie Pepitone,2017-12-28T23:56:23Z,5497.0,"['Joe Rogan Experience', 'podcast', 'JRE #1057', '1057', 'Joe Rogan', 'Eddie Pepitone', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Deathsquad', 'Freak Party']",22,Eddie Pepitone,452900,3875,2017-12-28T23:56:23Z
A Peeper Creeper Moment - JRE Toon,2017-12-28T20:10:53Z,98.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Greg Fitzsimmons', 'PaulyToon', 'Joe Rogan', 'JRE Toon', 'new years eve']",22,JRE Toon,637442,10061,2017-12-28T20:10:53Z
Joe Rogan Experience #1056 -  Dr. Mark Gordon & Andrew Marr,2017-12-27T23:25:04Z,5443.0,"['Joe Rogan Experience', 'podcast', 'JRE #1056', '1056', 'Jeo Rogan', 'TBI', 'Adnrew Marr', 'green beret', 'Dr. Mark Gordon', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'mma', 'UFC', 'Ultimate Fighting Championship']",22,Dr. Mark Gordon & Andrew Marr,762455,8910,2017-12-27T23:25:04Z
JRE MMA Show #7 with Brendan Schaub & Bryan Callen,2017-12-27T02:09:40Z,13166.0,"['Joe Rogan Experience', 'MMA Show', 'JRE MMA Show', 'Joe Rogan', 'Brendan Schaub', 'Bryan Callen', 'UFC', 'MMA', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'jokes', 'stand up funny', 'fighting', 'Fighter & The Kid']",22,,2102238,16671,2017-12-27T02:09:40Z
JRE MMA Show #6 with Eddie Bravo,2017-12-20T02:16:24Z,8075.0,"['Joe Rogan Experience', 'podcast', 'JRE #6', 'MMA Show', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Eddie Bravo', 'Joe Rogan']",22,,1250298,12197,2017-12-20T02:16:24Z
Joe Rogan Experience #1055 - Bret Weinstein,2017-12-20T02:05:56Z,10654.0,"['Joe Rogan Experience', 'podcast', 'JRE #1055', '1055', 'Joe Rogan', 'Bret Weinstein', 'comedy', 'comedian', 'jokes', 'stand up', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Deathsquad', 'Freak party']",22,Bret Weinstein,2095177,21524,2017-12-20T02:05:56Z
Joe Rogan Experience #1054 - Dr. Rhonda Patrick,2017-12-19T02:02:37Z,11261.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Found My Fitness', 'Dr. Rhonda Patrick', 'Joe Rogan', 'health', 'fitness', 'science']",22,Dr. Rhonda Patrick,2024456,20109,2017-12-19T02:02:37Z
A Silent Night Moment - JRE Toon,2017-12-18T19:07:53Z,83.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Silent Night', 'Christmas Carol', 'Christmas', 'song', 'Joe Rogan', 'Bryan Callen', 'TFATK', 'Fighter & The Kid', 'JRE Toon']",22,JRE Toon,647834,14753,2017-12-18T19:07:53Z
Joe Rogan Experience #1053 - Neal Brennan,2017-12-14T23:28:20Z,9630.0,"['Joe Rogan Experience', 'podcast', 'JRE #1053', '1053', 'Neal Brennan', 'Joe Rogan', 'Chappelle Show', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'mma', 'UFC', 'Ultimate Fighting Championship']",22,Neal Brennan,1185740,9336,2017-12-14T23:28:20Z
JRE MMA Show #5 with Stipe Miocic,2017-12-13T22:00:55Z,6890.0,"['Joe Rogan Experience', 'podcast', 'JRE MMA Show', '#5', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Stipe Miocic', 'Heavyweight Champion', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'Deathsquad', 'Freak Party', 'UFC 220']",22,,1618342,20132,2017-12-13T22:00:55Z
Joe Rogan Experience #1052 - Mick West,2017-12-12T23:32:06Z,9690.0,"['Joe Rogan Experience', 'podcast', 'JRE #1052', '1052', 'Mick West', 'Tony Hawk Pro Skater', 'Neversoft', 'MetaBunk', 'debunk', 'chemtrails', 'contrails', 'falt earth', 'Joe Rogan', 'mma', 'Ultimate Fighting Championship', 'UFC', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'Deathsquad', 'Freak Party']",22,Mick West,1922266,12232,2017-12-12T23:32:06Z
Joe Rogan Experience #1051 - Duncan Trussell & Christopher Ryan,2017-12-12T01:10:32Z,13825.0,"['Joe Rogan Experience', 'podcast', 'Joe Rogan', 'JRE #1051', '1051', 'JRE', 'UFC', 'Ultimate FIghting Championship', 'mma', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'Duncan Trussell', 'Chris Ryan', 'PhD', 'Christopher Ryan', 'Deathsquad', 'Freak Party']",22,Duncan Trussell & Christopher Ryan,3018997,27030,2017-12-12T01:10:32Z
Joe Rogan Experience #1050 - Dr. Shawn Baker,2017-12-08T02:53:32Z,7074.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan', 'Dr Shawn Baker', 'Carnivore Diet', 'Ultimate Fighting Experience', 'diet', 'comedian', 'jokes', 'JRE #1050', '1050']",22,Dr. Shawn Baker,2801030,29953,2017-12-08T02:53:32Z
Joe Rogan Experience #1049 - Chris Stapleton,2017-12-07T00:38:39Z,5761.0,"['Joe Rogan Experience', 'podcast', 'JRE #1049', '1049', 'Chris Stalpleton', 'Joe Rogan', 'Tennessee Whiskey', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'music', 'country music', 'guitar', 'blues']",22,Chris Stapleton,1778619,19868,2017-12-07T00:38:39Z
JRE MMA Show #4 with Justin Wren,2017-12-07T00:19:21Z,6176.0,"['Joe Rogan Experience', 'podcast', 'JRE MMA #4', 'MMA', 'UFC', '#4', '004', 'Joe Rogan', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'UFC 218', 'Justin Wren', 'heavyweight', 'Water4', 'Fight for the Forgotten', 'water', 'pygmy', 'Bellator', 'Ultimate Fighting Championship', 'Deathsquad', 'Freak Party']",22,,600602,6171,2017-12-07T00:19:21Z
Joe Rogan Experience #1048 - Doug Stanhope,2017-12-06T02:28:53Z,10378.0,"['Joe Rogan Experience', 'podcast', 'JRE #1048', '1048', 'Joe Rogan', 'Doug Stanhope', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'laugh', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Freak Party', 'Deathsquad']",22,Doug Stanhope,1678241,14584,2017-12-06T02:28:53Z
Joe Rogan Experience #1047 - Andy Stumpf,2017-12-05T01:34:34Z,10438.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan', 'Andy Stumpf', 'JRE #1047', '1047', 'wing suit', 'plane jump', 'parachute', 'sky dive', 'Navy SEAL']",22,Andy Stumpf,1671654,13022,2017-12-05T01:34:34Z
Harry The Pipe Tree Moment - JRE Toon,2017-12-03T00:24:56Z,147.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'JRE #1011', 'Tom Papa', 'Harry', 'Tree Pipe', 'Cartoon', 'animation', 'Joe Rogan', 'JRE Toon', 'JRE Toons', 'Pipe Tree']",22,JRE Toon,1068459,22722,2017-12-03T00:24:56Z
JRE MMA Show #3 with Brendan Schaub,2017-11-30T01:23:46Z,5796.0,"['Joe Rogan Experience', 'podcast', 'Joe Rogan', 'Brendan Schaub', 'UFC218', 'JRE MMA Show', '#3', 'Conor McGregor', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Bellator']",22,,1213532,11302,2017-11-30T01:23:46Z
Joe Rogan Experience #1046 - Owen Smith,2017-11-30T01:20:37Z,7081.0,"['Joe Rogan Experience', 'podcast', 'JRE #1046', '1046', 'Owen Smith', 'comedian', 'comedy', 'jokes', 'stand up', 'funny', 'laugh', 'mma', 'UFC', 'Ultimate Fighting Championship', 'Everybody hates Chris', 'writer', 'writing', 'Joe Rogan']",22,Owen Smith,553700,6141,2017-11-30T01:20:37Z
Joe Rogan Experience #1045 - Bryan Callen,2017-11-29T02:31:50Z,10856.0,"['Joe Rogan Experience', 'podcast', 'JRE #1045', '1045', 'JRE', 'Joe Rogan', 'Bryan Callen', 'UFC', 'mma', 'Ultimate Fighting Championship', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'laugh', 'Fighter & The Kid', 'TFATK', 'Brendan Schaub']",22,Bryan Callen,1956371,16230,2017-11-29T02:31:50Z
Joe Rogan Experience #1044 - C.T. Fletcher,2017-11-29T01:38:43Z,7079.0,"['Joe Rogan Experience', 'podcast', 'JRE #1044', '1044', 'JRE', 'CT Fletcher', 'Joe Rogan', 'Deathsquad', 'Freak Party', 'comedy', 'comedian', 'jokes', 'funny', 'laugh', 'lifting', 'weights', 'heavyweight', 'powerlift', 'bench', 'squat', 'curl', 'mma', 'UFC', 'Ultimate Fighting Championship']",22,C.T. Fletcher,1195744,17754,2017-11-29T01:38:43Z
Joe Rogan Experience #1043 - Brian Redban,2017-11-28T00:00:50Z,11398.0,"['Joe Rogan Experience', 'podcast', 'JRE #1043', '1043', 'Joe Rogan', 'Brian Redban', 'Deathsquad', 'Freak Party', 'mma', 'jokes', 'funny', 'stand up', 'comic', 'comedian', 'comedy']",22,Brian Redban,882426,8233,2017-11-28T00:00:50Z
JRE MMA Show #2 (Audio Only),2017-11-25T23:33:13Z,3838.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Gastelum', 'Bisping', 'UFC China', 'Fight Night']",22,,397572,4790,2017-11-25T23:33:13Z
Joe Rogan Experience #1042 - Krystyna Hutchinson & Corinne Fisher,2017-11-21T00:17:46Z,8338.0,"['Joe Rogan Experience', 'podcast', 'JRE #1042', '1042', 'Joe Rogan', 'Guys We Fucked', 'Krystyna Hutchinson', 'Corinne Fisher', 'comedy', 'comedian', 'jokes', 'stand up', 'funny', 'mma', 'UFC', 'Ultmiate FIghitng Championship', 'Deathsquad', 'Freak Party']",22,Krystyna Hutchinson & Corinne Fisher,1584173,16243,2017-11-21T00:17:46Z
Joe Rogan Experience #1041- Dan Carlin,2017-11-17T05:21:35Z,10503.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Dan Carlin', 'JRE #1041', '1041', 'Joe Rogan', 'Hardcore History', 'Common Sense']",22,Dan Carlin,2909003,30801,2017-11-17T05:21:35Z
JRE MMA Show #1,2017-11-17T04:09:18Z,6026.0,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'UFC', 'MMA', 'comedy', 'stand', 'up', 'Deathsquad', 'funny', 'Freak', 'Party', 'Joe Rogan', 'Conor McGregor', 'Stipe Miocic', 'Ultimate Fighting Championship', 'Bellator', 'UFC 218', 'UFC 219']",22,,1206450,16663,2017-11-17T04:09:18Z
